lemma,grammar_gloss,meaning_en,meaning_pl,source,universe,etymology_languages,etymology_words,example_wen,example_wen_source,info
omórz,m. II inanimate,love,miłość,dictionary_steenbergen,,,,,,
on,m,year,rok,dictionary_steenbergen,,,,,,
onącar,"v, 2",inform,zawiadamiać,dictionary_steenbergen,,,,,,
"oniał, -le",n,animal,zwierzę,dictionary_steenbergen,,,,,,
oniądź,adv,to nowhere,donikąd,dictionary_steenbergen,,,,,,
oniestać,f,honesty,szczerość,dictionary_steenbergen,,,,,,
oniesty,adj,honest,szczery,dictionary_steenbergen,,,,,,
onorar,"v, 1",honor,czcić,dictionary_steenbergen,,,,,,
onórz,m,honour,"honor, zaszczyt",dictionary_steenbergen,,,,,,
onwalica,f. I,anniversary,rocznica,dictionary_steenbergen,,,,,,
onwały,adj,yearly,roczny,dictionary_steenbergen,,,,,,
oparzar,"v, 3",appear,pojawiać,dictionary_steenbergen,,,,,,
opceń,f,option,opcja,dictionary_steenbergen,,,,,,
opera,f. I,opera,opera,dictionary_steenbergen,,,,,,
operaceń,f,"operation, surgery",operacja,dictionary_steenbergen,,,,,,
operar,"v, 1",operate (surgery),operować,dictionary_steenbergen,,,,,,
opiałar,"v, 1",call,nazywać,dictionary_steenbergen,,,,,,
opiekła,f. I,bee,pszczółka,dictionary_steenbergen,,,,,,
opielkaceń,f,application,zastosowanie,dictionary_steenbergen,,,,,,
opielkar,"v, 1",apply,zastosować,dictionary_steenbergen,,,,,,
opieniatrar,"v, 1","penetrate, get through","docierać, dotrzeć",dictionary_steenbergen,,,,,,
opinień,f,opinion,"opinia, mniemanie",dictionary_steenbergen,,,,,,
oplar,"v, 2","complement, add up to",uzupełniać,dictionary_steenbergen,,,,,,
opleceń,f,"completion, supplement",uzupełnienie,dictionary_steenbergen,,,,,,
opodzar,"v, 2",support,"podpierać, popierać",dictionary_steenbergen,,,,,,
oposar,"v, 1",happen to,"przydarzać, przytrafić",dictionary_steenbergen,,,,,,
opra,f. I,effort,wysiłek,dictionary_steenbergen,,,,,,
oprar,"v, 1",exert oneself,wysilać się,dictionary_steenbergen,,,,,,
oprofędziar,"v, 2",deepen,pogłębiać,dictionary_steenbergen,,,,,,
oproprzar,"v, 2",appropriate,przywłaszczać,dictionary_steenbergen,,,,,,
oprośmar,"v, 1",approach,"podchodzić, nadchodzić",dictionary_steenbergen,,,,,,
oprotar,"v, 1",bring,przynosić,dictionary_steenbergen,,,,,,
oprzecar,"v, 2",judge; appreciate,osądzać; doceniać,dictionary_steenbergen,,,,,,
oprzekar,"v, 1",wish,życzyć,dictionary_steenbergen,,,,,,
oprzemlaceń,f,reward,nagroda,dictionary_steenbergen,,,,,,
oprzemlar,"v, 2",reward,wynagradzać,dictionary_steenbergen,,,,,,
oprzer,"v, 6",open,otwierać,dictionary_steenbergen,,,,,,
oprzędzier,"v, 7","assume, take on",nabierać,dictionary_steenbergen,,,,,,
oprzyceń,f,opening,otwarcie,dictionary_steenbergen,,,,,,
oprzyl,m,April,kwiecień,dictionary_steenbergen,,,,,,
oprzymu,adv,"only, as late as",dopiero,dictionary_steenbergen,,,,,,
optymiski,adj,optimistic,optymistyczny,dictionary_steenbergen,,,,,,
optymista,m. I,optimist,optymista,dictionary_steenbergen,,,,,,
optymizm,m,optimism,optymizm,dictionary_steenbergen,,,,,,
"opu, oprze","n. III -u, -rze",work,"robota, praca, wysiłek",dictionary_steenbergen,,,,,,
oputar sie,"v, 1","drunk, get -",upijać się,dictionary_steenbergen,,,,,,
orakieł,m,oracle,wyrocznia,dictionary_steenbergen,,,,,,
orania,f. I,spider,pająk,dictionary_steenbergen,,,,,,
orąż,f,orange,pomarańcza,dictionary_steenbergen,,,,,,
orąży,adj,orange,pomarańczowy,dictionary_steenbergen,,,,,,
ordy,adj,horrid,ponury,dictionary_steenbergen,,,,,,
organ,m,organ,organ,dictionary_steenbergen,,,,,,
organie,m. pl.,organ,organy,dictionary_steenbergen,,,,,,
organizaceń,f,organisation,organizacja,dictionary_steenbergen,,,,,,
orgazm,m,orgasm,orgazm,dictionary_steenbergen,,,,,,
orientar sie,"v, 1","be well-oriented, know the way",orientować się,dictionary_steenbergen,,,,,,
orkan,m,hurricane,orkan,dictionary_steenbergen,,,,,,
orkiestra,f. I,orchestra,orkiestra,dictionary_steenbergen,,,,,,
ortodoks,m,orthodox,prawosławny,dictionary_steenbergen,,,,,,
ortodoksy,adj,orthodox,prawosławny,dictionary_steenbergen,,,,,,
ortodoksyzm,m,orthodoxy,prawosławie,dictionary_steenbergen,,,,,,
orur,"v, irr.",arrive,przyjechać,dictionary_steenbergen,,,,,,
oryginaltać,f,originality,oryginalność,dictionary_steenbergen,,,,,,
oryginały,adj,original,oryginalny,dictionary_steenbergen,,,,,,
orzeć,m,ram,baran,dictionary_steenbergen,,,,,,
orzęć,m,East,wschód,dictionary_steenbergen,,,,,,
orzętały,adj,eastern,wschodni,dictionary_steenbergen,,,,,,
orzybły,adj,horrible,"okropny, ohydny",dictionary_steenbergen,,,,,,
orzydnar,"v, 1",originate,pochodzić,dictionary_steenbergen,,,,,,
"orzydzień, -dnie",f,origin,"pochodzenie, początek",dictionary_steenbergen,,,,,,
osalaty,adj,surprised,zaskoczony,dictionary_steenbergen,,,,,,
osaler,"v, 6",surprise,zaskoczyć,dictionary_steenbergen,,,,,,
osiekierar,"v, 1",secure,zabezpieczać,dictionary_steenbergen,,,,,,
osiła,f. I,armpit,pacha,dictionary_steenbergen,any,,,,,
oskrodar sie,"v, 1",agree,zgadzać się,dictionary_steenbergen,any,,,,,
oskród,m,agreement,zgoda,dictionary_steenbergen,any,,,,,
oskrzywier (perf. -skrzypszy),"v, 7",write down,"zapisać, napisać",dictionary_steenbergen,any,,,,,
osłabier,"v, 5",weaken,słabnąć,dictionary_steenbergen,any,,,,,
osłut,m,attack,napad,dictionary_steenbergen,any,,,,,
osłutar,"v, 1",attack,"napadać, atakować",dictionary_steenbergen,any,,,,,
osoczar (jelkój),"v, 2",accompany,towarzyszyć,dictionary_steenbergen,any,,,,,
ostrza,f. I,oyster,ostryga,dictionary_steenbergen,any,,,,,
ostyty,adj,clever,"sprytny, cwany",dictionary_steenbergen,any,,,,,
oszczataceń,f,acceptation,akceptacja,dictionary_steenbergen,any,,,,,
oszczatar,"v, 1",accept,"przyjmować, akceptować",dictionary_steenbergen,any,,,,,
oszczedzier,"v, 7",go down (sun),schodzić (słońce),dictionary_steenbergen,any,,,,,
oszczedzięć,m,West,zachód,dictionary_steenbergen,any,,,,,
oszczedziętały,adj,western,zachodni,dictionary_steenbergen,any,,,,,
oszczężeń,f,ascension,wniebowstąpienie,dictionary_steenbergen,any,,,,,
oszczydzier,"v, 7",kill,zabijać,dictionary_steenbergen,any,latin_inherited,occidere,,,
oszczydziętały,adj,accidental,przypadkowy,dictionary_steenbergen,any,,,,,
oszedziar (perf. osiódszy),"v, 4",put down,postawić,dictionary_steenbergen,any,,,,,
oszedziar: oszedziar sie,,sit down,"siadać, usiąść",dictionary_steenbergen,any,,,,,
oszyniar,"v, 2",assign,"wyznaczać, przydzielać",dictionary_steenbergen,any,,,,,
oszynieceń,f,assignment,"wyznaczenie, przydzielenie",dictionary_steenbergen,any,,,,,
oś,m,axis,oś,dictionary_steenbergen,any,,,,,
ościeltać,f,hostility,wrogość,dictionary_steenbergen,any,,,,,
ośkiery,adj,obscure,ciemny,dictionary_steenbergen,any,,,,,
ośkizar,"v, 1",accuse,obwiniać,dictionary_steenbergen,any,,,,,
ośpiecaceń,f,expectation,oczekiwanie,dictionary_steenbergen,any,,,,,
ośpiecar,"v, 1",expect,oczekiwać,dictionary_steenbergen,any,,,,,
ośpieczer,"v, 7","watch, look at","oglądać, przyglądać się",dictionary_steenbergen,any,,,,,
ośpieć,m,guest,gość,dictionary_steenbergen,any,,,,,
ośpitaltać,f,hospitality,gościnność,dictionary_steenbergen,any,latin_inherited,hospitālitās,,,
otamię,adv,on the other side,"natomiast, zaś",dictionary_steenbergen,any,,,,,
otążer,"v, 7",reach,sięgać,dictionary_steenbergen,any,,,,,
otoszkar,"v, 1",relate to,dotyczyć,dictionary_steenbergen,any,,,,,
otrar,v. irr.,attract,przyciągać,dictionary_steenbergen,any,,,,,
otroceń,f,attraction,"atrakcja, pociąg",dictionary_steenbergen,any,,,,,
otrocywy,adj,attractive,atrakcyjny,dictionary_steenbergen,any,,,,,
otrokwiar ocięceń o,"v, 4","attention, turn one's - to",zwracać uwagę na,dictionary_steenbergen,any,,,,,
otructać,f,horror,"odraza, okropność",dictionary_steenbergen,any,,,,,
otruczy,adj,horrible,"okropny, straszny",dictionary_steenbergen,any,,,,,
ottydzień,f,attitude,postawa,dictionary_steenbergen,any,,,,,
owały,adj,oval,owalny,dictionary_steenbergen,any,,,,,
owąć,adv,"forward, ahead",naprzód,dictionary_steenbergen,any,,,,,
owęcar,"v, 2",advance,"posuwać się naprzód, robić postępy",dictionary_steenbergen,any,,,,,
owiar,"v, irr.",have,mieć,dictionary_steenbergen,any,,,,,
owiecz,adv,at the same time,naraz,dictionary_steenbergen,any,,,,,
owielęc,adv,thereto,dotąd,dictionary_steenbergen,any,,,,,
owieścier,"v, 5","don, dress, clothe",ubierać,dictionary_steenbergen,any,,,,,
owieżłar,"v, 1",wake up (smbd.),budzić,dictionary_steenbergen,any,,,,,
owięta,f. I,avenue,aleje,dictionary_steenbergen,any,,,,,
owiętera,f. I,adventure,przygoda,dictionary_steenbergen,any,,,,,
owiltać,f,handiness,zręczność,dictionary_steenbergen,any,,,,,
owiły,adj,handy,zręczny,dictionary_steenbergen,any,,,,,
owiona,f. I,oats,owies,dictionary_steenbergen,any,,,,,
owlemięć,adv,obviously,wyraźnie,dictionary_steenbergen,any,,,,,
owli,adj,clear,wyraźny,dictionary_steenbergen,any,,,,,
owłyjęca,f. I,"flow, tide",przypływ,dictionary_steenbergen,any,,,,,
ownier,"v, irr.","approach, draw on, come","nadchodzić, przychodzić",dictionary_steenbergen,any,,,,,
ownięca,f. I,future,przyszłość,dictionary_steenbergen,any,,,,,
ownięci,adj,future,przyszły,dictionary_steenbergen,any,,,,,
owokar,"v, 1",call,wzywać,dictionary_steenbergen,any,,,,,
owrzer (perf. owierszy),"v, 6",sacrifice,"poświęcać, ofiarować",dictionary_steenbergen,any,,,,,
oza,f. I,hose,pończoch,dictionary_steenbergen,any,,,,,
ozaci,adj,sufficient,dostateczny,dictionary_steenbergen,any,,,,,
ozać,adv,quite; enough,dość,dictionary_steenbergen,any,,,,,
ożdar,"v, 1",shake,"trząść, drżeć",dictionary_steenbergen,any,,,,,
ożył,n,asylum,schronisko,dictionary_steenbergen,any,,,,,
ożyły,adj,lithe,zwinny,dictionary_steenbergen,any,latin_inherited,agilis,,,
ożyta,f. I,help,pomoc,dictionary_steenbergen,any,latin_inherited,,,,
ożytar,"v, 1",help,pomagać,dictionary_steenbergen,any,latin_inherited,,,,
ódz,n,hatred,nienawiść,dictionary_steenbergen,any,latin_inherited,odium,,,
"ów, ówu",n,egg,jajko,dictionary_steenbergen,any,,,,,
pacz,f,peace,pokój,dictionary_steenbergen,any,,,,,
pala,f. I,straw,słoma,dictionary_steenbergen,any,,,,,
pał,m,"stick, cudgel","kij, pałka",dictionary_steenbergen,any,,,,,
pała,f. I,shovel,łopata,dictionary_steenbergen,any,,,,,
pałma,f. I,palm,palma,dictionary_steenbergen,any,,,,,
pałpar,"v, 1","stroke, caress",głaskać,dictionary_steenbergen,any,,,,,
pałpierba,f. I,eye-lid,powieka,dictionary_steenbergen,any,,,,,
panika,f. I,panic,panika,dictionary_steenbergen,any,,,,,
panikar,"v, 1",panic,panikować,dictionary_steenbergen,any,,,,,
pantoflarz,m,henpecked,pantoflarz,dictionary_steenbergen,any,,,,,
pań,m,bread,chleb,dictionary_steenbergen,any,latin_inherited,pānis,,,
papagał,m,parrot,papuga,dictionary_steenbergen,any,,,,,
papier,m,paper,papier,dictionary_steenbergen,any,,,,,
papież,m,pope,papież,dictionary_steenbergen,any,,,,,
par,prep +1,through,przez,dictionary_steenbergen,any,,,,,
par: par Dziew!,intj,my God!,mój Boże!,dictionary_steenbergen,any,,,,,
par: par fowórz,intj,please,proszę,dictionary_steenbergen,any,,,,,
par: par siępeł,adv,for example,na przykład,dictionary_steenbergen,any,,,,,
para,f. I,"few, a",para,dictionary_steenbergen,any,,,,,
parada,f. I,parade,parada,dictionary_steenbergen,any,,,,,
paradyz,m,paradise,raj,dictionary_steenbergen,any,,,,,
paralizar,"v, 1",paralyse,paralizować,dictionary_steenbergen,any,,,,,
parcalemięć,adv,partially,częściowo,dictionary_steenbergen,any,,,,,
parcały,adj,partial,częściowy,dictionary_steenbergen,any,,,,,
parciążer sie,"v, 7",get soaked,przemoczyć się,dictionary_steenbergen,any,,,,,
parcica,f. I,volume,tomik,dictionary_steenbergen,any,,,,,
parciczepier,"v, irr.","participate, take part",uczestniczyć,dictionary_steenbergen,any,,,,,
parcier,"v, 5",share,dzielić,dictionary_steenbergen,any,,,,,
parczeler (1. parczału),"v, 7","upset, overthrow",obalić,dictionary_steenbergen,any,,,,,
parczepier,"v, irr.",notice,zauważać,dictionary_steenbergen,any,,,,,
parć,f,part,część,dictionary_steenbergen,any,,,,,
pardromier sie,"v, 5","sex, have -",przespać się,dictionary_steenbergen,any,,,,,
pardyczer sie,"v, 7",move (change residence),przeprowadzać się,dictionary_steenbergen,any,,,,,
pardycznik,m,guide,przewodnik,dictionary_steenbergen,any,,,,,
parfędzier (pf. -fądszy),"v, 7","pour over, overwhelm",przelewać,dictionary_steenbergen,,,,,,
parfieceń,f,perfection,doskonałość,dictionary_steenbergen,,,,,,
parfiecy,adj,perfect,"doskonały, perfekcyjny",dictionary_steenbergen,,,,,,
parjałtar,"v, 1","surpass, exceed",przewyższać,dictionary_steenbergen,,,,,,
parjąd,n,passage,przejście,dictionary_steenbergen,,,,,,
parjer,"v, irr.",cross (street),"przechodzić, przejść",dictionary_steenbergen,,,,,,
parkły,adj,pair,parzysty,dictionary_steenbergen,,,,,,
parkołorar,"v, 1",change the colour of smth.,przebarwić,dictionary_steenbergen,,,,,,
parkód,conj,because,"przez to, że",dictionary_steenbergen,,,,,,
parkwierzer (1. parkwiaru),"v, 7",apologise,przepraszać,dictionary_steenbergen,,,,,,
parletrar,"v, 1",spell,przeliterować,dictionary_steenbergen,,,,,,
parleżer,"v, 7",read through,przeczytać,dictionary_steenbergen,,,,,,
parłasar,"v, 1",let through,przepuszczać,dictionary_steenbergen,,,,,,
parłokar,"v, 1",replace,przemieszczać,dictionary_steenbergen,,,,,,
parłowurar,"v, 1","edit, work through","redakować, opracować",dictionary_steenbergen,,,,,,
parmiecier,"v, irr.",permit,pozwalać,dictionary_steenbergen,,,,,,
parmieszeń,f,permission,pozwolenie,dictionary_steenbergen,,,,,,
parodia,f. I,parody,parodia,dictionary_steenbergen,,,,,,
parplaty,adj,overfilled,przepełniony,dictionary_steenbergen,,,,,,
parposar,"v, 1",pass by,przemijać,dictionary_steenbergen,,,,,,
parprzy,adj,violet,fioletowy,dictionary_steenbergen,,,,,,
parrąpier,"v, 7",break through,przełamywać,dictionary_steenbergen,,,,,,
parstar,"v, 1",stop,przestać,dictionary_steenbergen,,,,,,
parswadziar,"v, 4",convince,przekonywać,dictionary_steenbergen,,,,,,
parsważeń,f,conviction,przekonanie,dictionary_steenbergen,,,,,,
parszukar,"v, 1",search,przeszukiwać,dictionary_steenbergen,,,,,,
parśpieczer,"v, 7","look through, check up",przeglądać,dictionary_steenbergen,,,,,,
parświorar,"v, 1",persevere,"wytrwać, nie ustawać",dictionary_steenbergen,,,,,,
parświoręci,adj,steadfast,"trwały, solidny",dictionary_steenbergen,,,,,,
partaczar,"v, 3",keep silent,przemilczeć,dictionary_steenbergen,,,,,,
partalar,"v, 2",cut through,"przekroić, przecinać",dictionary_steenbergen,,,,,,
partia,f. I,party,partia,dictionary_steenbergen,,,,,,
partniar,"v, irr.",keep,przechowywać,dictionary_steenbergen,,,,,,
parwija,f. I,street,ulica,dictionary_steenbergen,,,,,,
parwijekła,f. I,alley,zaułek,dictionary_steenbergen,,,,,,
parwiwier,"v, 7","experience, live through",przeżywać,dictionary_steenbergen,,,,,,
parwy,adj,"little, tiny","mały, drobny",dictionary_steenbergen,,,,,,
parzar,"v, 3",appear,pojawiać,dictionary_steenbergen,,,,,,
pasiwy,adj,passive,"bierny, pasywny",dictionary_steenbergen,,,,,,
Paszcha,f. I,Easter,Wielkanoc,dictionary_steenbergen,,,,,,
paszchały,adj,Easter,wielkanocny,dictionary_steenbergen,,,,,,
pasztat,m,"dough, pastry",ciasto,dictionary_steenbergen,,,,,,
patologia,f. I,pathology,patologia,dictionary_steenbergen,,,,,,
patologicy,adj,pathologic,patologiczny,dictionary_steenbergen,,,,,,
patriota,m. I,patriot,patriota,dictionary_steenbergen,,,,,,
patriotycy,adj,patriottic,patriotyczny,dictionary_steenbergen,,,,,,
patriotyzm,m,patriottism,patriotyzm,dictionary_steenbergen,,,,,,
pauza,f. I,break,przerwa,dictionary_steenbergen,,,,,,
pazany,adj,"interior, domestic",krajowy,dictionary_steenbergen,,,,,,
pazimażeń,f,landscape,krajobraz,dictionary_steenbergen,,,,,,
paź,m,country,"kraj, państwo",dictionary_steenbergen,,,,,,
pażna,f. I,page,strona,dictionary_steenbergen,,,,,,
pąt,n,point,kropka,dictionary_steenbergen,,,,,,
pech,m,bad luck,pech,dictionary_steenbergen,,,,,,
pedagog,m,pedagogue,pedagog,dictionary_steenbergen,,,,,,
pedagogicy,adj,pedagogical,pedagogiczny,dictionary_steenbergen,,,,,,
penis,m,penis,penis,dictionary_steenbergen,,,,,,
pentagram,n,pentangle,pentagram,dictionary_steenbergen,,,,,,
perioda,f. I,period,okres,dictionary_steenbergen,,,,,,
periodycy,adj,periodic,okresowy,dictionary_steenbergen,,,,,,
perkuszeń,f,percussion,perkusja,dictionary_steenbergen,,,,,,
perła,f. I,pearl,perła,dictionary_steenbergen,,,,,,
peron,m,platform,peron,dictionary_steenbergen,,,,,,
pery,adj,pure,czysty,dictionary_steenbergen,,,,,,
perz,n,pus,ropa,dictionary_steenbergen,,,,,,
perzewkar,"v, 1",purify,czyścić,dictionary_steenbergen,,,,,,
pesymiski,adj,pessimistic,pesymistyczny,dictionary_steenbergen,,,,,,
pesymista,m. I,pessimist,pesymista,dictionary_steenbergen,,,,,,
pesymizm,m,pessimism,pesymizm,dictionary_steenbergen,,,,,,
pęć,f. III,bridge,most,dictionary_steenbergen,,,,,,
pędrar,"v, 1",weigh,ważyć,dictionary_steenbergen,,,,,,
pędrustać,f,importance,"ważność, znaczenie",dictionary_steenbergen,,,,,,
pędruzy,adj,important,"ważny, znaczący",dictionary_steenbergen,,,,,,
"pędu, -drze","n. III -u, -rze",weight,waga,dictionary_steenbergen,,,,,,
piaduń,m,pedestrian,pieszy,dictionary_steenbergen,,,,,,
piana,f. I,pen,długopis,dictionary_steenbergen,,,,,,
piara,prep +1,"towards, in relation to",wobec,dictionary_steenbergen,,,,,,
"piąg, pięgie",n,grease,tłuszcz,dictionary_steenbergen,,,,,,
"piąz, pięzu",m,thought,myśl,dictionary_steenbergen,,,,,,
picera,f. I,painting,"malarstwo, obraz",dictionary_steenbergen,,,,,,
pieca,f. I,piece,kawałek,dictionary_steenbergen,,,,,,
pieceń,m,comb,grzebień,dictionary_steenbergen,,,,,,
"piecu, pietrze",n,chest,pierś,dictionary_steenbergen,,,,,,
piecz,f,"pitch, tar",smoła,dictionary_steenbergen,,,,,,
piedzier (1. piodu),"v, 7",fart,pierdzieć,dictionary_steenbergen,,,,,,
piedź,m,foot,stopa,dictionary_steenbergen,,,,,,
piej,adv,worse,gorzej,dictionary_steenbergen,,,,,,
piejerzy,adj,worse (comparative of mały),gorszy,dictionary_steenbergen,,,,,,
piekilerzy,adj,pecular,swoisty,dictionary_steenbergen,,,,,,
piekwa,f. I,sheep; cattle,bydło; owca,dictionary_steenbergen,,,,,,
piel,f,skin,skóra,dictionary_steenbergen,,,,,,
pieniądz,m,coin,pieniądz,dictionary_steenbergen,,,,,,
"pieniądze, -dzór",m. pl.,money,pieniądze,dictionary_steenbergen,,,,,,
pienizła,f. I,peninsula,półwysep,dictionary_steenbergen,,,,,,
"piepr, -rze","n. III -r, -rze",pepper,pieprz,dictionary_steenbergen,,,,,,
pierata,f. I,pirate,pirata,dictionary_steenbergen,,,,,,
pierzer,"v, 5",rot,gnić,dictionary_steenbergen,,,,,,
pierzyca,f. I,capability,zdolność,dictionary_steenbergen,,,,,,
pierzyty,adj,capable,zdolny,dictionary_steenbergen,,,,,,
"pies, psu",m,pea,groch,dictionary_steenbergen,any,,,,,
pieskieł,adv,"little, few",mało,dictionary_steenbergen,any,,,,,
pieskły,adj,small,mały,dictionary_steenbergen,any,,,,,
pieszcz,m,fish,ryba,dictionary_steenbergen,any,,,,,
pieszkar,"v, 1",fish,łowić ryby,dictionary_steenbergen,any,,,,,
pieszkatórz,m,fisher,rybak,dictionary_steenbergen,any,,,,,
pieśmy,adj,worst (superlative of mały),najgorszy,dictionary_steenbergen,any,,,,,
pięca,f. I,"tongs, pincers",szczypce,dictionary_steenbergen,any,,,,,
piędeł,m,pendulum,wahadło,dictionary_steenbergen,any,,,,,
piędziar,"v, 4",hang,wisieć,dictionary_steenbergen,any,,,,,
pięgi,adj,greasy,tłusty,dictionary_steenbergen,any,,,,,
piętar,"v, 1",paint,malować,dictionary_steenbergen,any,,,,,
pięzar,"v, 1",think,myśleć,dictionary_steenbergen,any,,,,,
pij,adj,pious,pobożny,dictionary_steenbergen,any,,,,,
pijtać,f,"devoutness, piety",pobożność,dictionary_steenbergen,any,,,,,
pika,f. I,magpie,sroka,dictionary_steenbergen,any,,,,,
piła,f. I,pillar,słup,dictionary_steenbergen,any,,,,,
piona,f. I,effort,wysiłek,dictionary_steenbergen,any,,,,,
pionar,"v, 1",make an effort,"starać się, wysilać się",dictionary_steenbergen,any,,,,,
piora,f. I,pear,gruszka,dictionary_steenbergen,any,,,,,
pistła,f. I,"letter, epistle",list,dictionary_steenbergen,any,,,,,
piszar,"v, 2",piss,sikać,dictionary_steenbergen,any,,,,,
pizza,f. I,pizza,pizza,dictionary_steenbergen,any,,,,,
